id,price
285,1086.543
286,14587.224
287,8581.574
288,804.83
289,4829.139
290,902.069
291,11629.027
292,1904.802
293,5162.031
294,2666.991
295,4224.774
296,1630.624
297,2554.204
298,15485.771
299,1630.012
300,7950.835
301,1842.433
302,4216.037
303,6354.497
304,4509.979
305,1194.852
306,6167.981333333333
307,875.815
308,3692.596
309,3925.893
310,2649.364
311,3648.457
312,4113.883
313,9210.722
314,961.026
315,755.286
316,997.75985
317,2637.097
318,2677.803
319,12853.499
320,1794.634
321,617.3002666666669
322,5746.074
323,3000.4940666666666
324,13480.214
325,426.187
326,602.0995
327,10330.372
328,1634.475
329,681.752
330,782.553
331,2486.344
332,3470.866
333,3048.065
334,1668.663
335,10106.834
336,583.597
337,7999.538
338,4709.0355
339,2597.471
340,607.955
341,2127.078
342,8649.313485714287
343,3920.067
344,8754.153
345,791.154
346,2516.969
347,5272.169
348,4369.372
349,1923.706
350,5047.24
351,462.51
352,1383.534
353,762.302
354,10551.727
355,11110.19
356,2141.472
357,1098.593
358,1271.219
359,456.106
360,6834.041
361,842.4673238095239
362,681.323
363,1756.512
364,2078.5
365,4517.589
366,14393.098
367,5536.684
368,2848.081
369,10177.441
370,3011.654
371,4547.941
372,2188.574
373,4119.764
374,4292.421
375,1118.628
376,5814.065
377,4167.112
378,1937.582
379,1596.186
380,689.585
381,12760.5
382,1027.061
383,1907.733
384,16500.133
385,4829.239
386,1553.799
387,6638.672
388,3853.191
389,1022.953
390,951.57
391,8090.12
392,686.202
393,2522.674
394,7524.798
395,953.117
396,443.4078333333334
397,4838.837
398,2555.083
399,5076.614
400,1293.3285
401,9874.24
402,4090.211
403,7351.224
404,3829.989
405,1548.474
406,601.869
407,4414.923
408,1014.267
409,875.835
410,7064.904
411,5052.404
412,1305.573
413,718.388
414,2959.361
415,644.697
416,1036.28
417,1560.853
418,1070.946
419,5220.314
420,489.144
421,1986.112
422,5352.308
423,1056.204
424,1858.094
425,7269.091
426,3145.976
427,700.283
428,2450.333
429,1126.043
430,10550.937
431,1010.779
432,5622.962
433,3182.514
434,8603.198
435,12315.199
436,549.5005
437,1761.85775
438,569.4587142857143
439,3874.149
440,6514.187
441,851.279
442,3171.42585952381
443,4419.196
444,2164.028
445,671.71
446,7001.804
447,5451.486
448,14349.655
449,804.398
450,5878.3695
451,5826.6032000000005
452,2911.734
453,4356.579
454,1727.59
455,680.456
456,4886.107666666666
457,2512.01
458,838.849
459,555.671
460,2707.955
461,11025.264
462,692.399
463,17173.559
464,4690.983
465,2139.027
466,851.279
467,897.683
468,5073.082
469,1556.8
470,702.67
471,834.0861000000001
472,1995.935
473,4753.18
474,5748.817
475,464.3
476,1026.823
477,5157.288
478,7043.62
479,1869.71
480,720.009
481,579.176
482,667.293
483,1622.121
484,1606.53
485,4198.47
486,4685.604
487,1709.759
488,974.168
489,4262.494
490,4432.023
491,3267.187
492,7111.114
493,1639.969
494,7687.459
495,2605.329
496,4365.201
497,2261.3053333333332
498,679.29
499,15592.734
500,663.4363333333331
501,2881.453
502,1104.618
503,4171.061
504,5871.667
505,1098.227
506,2113.552
507,3226.676
508,1707.465
509,13268.382
510,809.891
511,668.375
512,1787.342
513,6248.005
514,5246.676
515,5022.983
516,881.399
517,1198.083
518,7015.051
519,16844.903
520,742.127
521,814.316
522,3969.241
523,716.5538333333333
524,725.177
525,603.165
526,4230.885
527,2229.301
528,1916.066
529,4014.900666666667
530,6866.477
531,825.9
532,765.606
533,3428.7335
534,1595.53
535,4347.806
536,761.444
537,598.13
538,16589.798
539,6368.989
540,4250.71
541,2205.534
542,3519.202
543,2291.615
544,1726.246
545,6257.123
546,788.216
547,4012.452
548,496.005
549,9327.172
550,4279.097
551,904.371
552,1715.565
553,4481.202
554,1079.949
555,769.839
556,601.7946
557,4574.71
558,1729.53
559,1648.065
560,2441.89
561,9696.188
562,1884.685
563,1005.646
564,629.335
565,2946.472
566,16003.044
567,1179.163
568,689.099
569,2834.401
570,744.329
571,4662.184
572,14252.712
573,801.027
574,14523.409
575,2190.166
576,1335.464
577,5196.866
578,6768.7598
579,2992.892
580,4708.113
581,2330.448
582,5136.065
583,2257.84
584,463.473
585,2280.777
586,9470.621
587,811.146
588,5247.035
589,1051.681
590,688.102
591,6061.729
592,2812.823
593,2129.241
594,3063.404
595,3839.648
596,823.32
597,1087.883
598,12763.849
599,7094.425166666667
600,1991.547
601,1000.966
602,2352.445
603,1013.211
604,6611.024
605,6135.46
606,824.002
607,2057.332
608,751.698
609,1541.934
610,4519.24
611,885.904
612,4174.737
613,5663.579
614,625.8246666666665
615,2663.878
616,525.744
617,4364.811
618,16418.765
619,14491.778
620,1638.388
621,801.011
622,8777.657
623,4463.4
624,969.888
625,3373.334
626,7744.431
627,5100.594
628,4146.353266666667
629,854.342
630,838.976
631,4135.756
632,11545.671
633,4384.851
634,5475.464
635,1134.195
636,4599.038
637,681.905
638,714.943
639,1871.433
640,4858.507
641,1757.378
642,792.7296666666666
643,570.088
644,1133.44
645,11329.016
646,6706.219
647,488.971
648,6822.698
649,10713.371
650,11990.905
651,9174.201
652,1568.009
653,987.597
654,7609.265
655,546.763
656,606.797
657,3407.59
658,4920.248
659,4002.934
660,1653.981
661,7949.65
662,2731.995
663,4190.202
664,974.14
665,727.44
666,2747.784
667,8784.071
668,1234.776
669,4620.071
670,940.551
671,672.601
672,4729.313
673,738.776
674,4601.794
675,911.128
676,1488.929
677,684.82
678,6169.669
679,1765.731
680,2865.355
681,884.73
682,1096.5
683,5329.514
684,394.506
685,9741.46
686,5440.012
687,823.734
688,3238.713
689,17293.282
690,1729.093
691,1018.45
692,2762.055
693,17226.608
694,3700.653
695,5262.396
696,6155.629
697,2059.96
698,8372.19
699,5277.388
700,2804.904
701,906.835
702,539.324
703,4542.682
704,4862.977
705,6494.058
706,5545.505
707,846.705
708,582.399
709,4330.695
710,7623.812
711,13266.1165
712,1598.171
713,10369.137
714,588.588
715,550.515
716,3030.209
717,5935.747
718,778.763
719,4295.091
720,7282.616
721,2871.897
722,15861.205
723,909.511
724,3851.998
725,696.826
726,2679.487
727,6345.161
728,829.167
729,1165.638
730,1726.952
731,818.326
732,4656.367
733,1663.548
734,5140.429
735,437.435
736,1719.158
737,1418.06
738,1735.674
739,2036.7742
740,654.745
741,679.211
742,5650.348
743,6503.988
744,2415.629
745,6635.152
746,1416.485
747,1286.949
748,2983.225
749,2738.639
750,1250.117
751,13568.597
752,7251.984
753,920.672
754,8237.551
755,2996.271
756,1765.89
757,2471.944
758,770.054
759,822.435
760,956.423
761,538.723
762,781.868
763,1045.724
764,2365.497
765,1960.479
766,5707.29
767,978.005
768,13220.209
769,16557.150083333334
770,10203.309
771,3673.325
772,4339.491
773,2022.016
774,981.5141
775,8965.864
776,2486.956
777,1098.502
778,4796.724
779,3034.29875
780,2136.81
781,2789.27
782,4898.600333333334
783,2539.462
784,2955.388
785,5021.06
786,13554.304
787,6319.087
788,2986.712
789,723.607
790,2344.881
791,4384.954
792,1019.338
793,9502.41
794,6329.489
795,3977.628
796,1356.402
797,6631.617
798,4992.987
799,2480.147
800,3245.554
801,4914.945
802,1951.253
803,3285.872
804,1525.835
805,3076.004
806,2422.182833333333
807,926.681
808,604.071
809,2906.749
810,2167.371
811,938.515
812,15647.986952380956
813,6560.955
814,2292.386
815,9061.383
816,1606.9471999999996
817,978.9617499999999
818,11798.378
819,2892.431
820,983.506
821,9205.252
822,746.665
823,1269.241
824,15499.33
825,4375.456
826,5291.609
827,6310.534
828,3430.19
829,8641.902
830,6290.063
831,506.91
832,791.956
833,9115.857
834,14391.237
835,10997.857
836,1138.679
837,7118.157
838,555.146
839,636.296
840,2085.605
841,672.488
842,4412.543
843,802.658
844,1289.253
845,774.976
846,5174.143
847,1350.774
848,3201.014
849,5125.526
850,1503.804
851,4863.448
852,7005.689
853,1834.673
854,777.226
855,11865.529
856,651.766
857,1696.283
858,6412.034
859,5056.628
860,1680.243
861,1496.708
862,5030.28
863,9587.305
864,4089.169
865,3246.5903500000004
866,1381.725
867,11728.646
868,4984.786
869,6877.838
870,1481.705
871,11525.309
872,15388.486
873,2040.206
874,16484.581
875,947.51
876,822.641
877,2563.594
878,2904.4056666666665
879,1030.756
880,768.6895
881,2803.11
882,12316.681666666665
883,5089.7507000000005
884,5337.501
885,5288.443
886,645.556
887,875.319
888,9990.811
889,847.5269333333335
890,1710.656
891,12070.891333333335
892,1269.197019047619
893,1065.456
894,14339.686
895,547.569
896,6817.329
897,6708.716
898,2990.2667
899,16094.196
900,699.348
901,7550.365
902,15197.8977
903,3734.24235
904,802.841
905,3010.218
906,7370.903
907,3655.73
908,641.777
909,7077.622
910,855.146
911,845.881
912,568.468
913,13541.468
914,2999.676
915,5632.765
916,861.756
917,770.221
918,2396.4726666666666
919,538.014
920,2687.495
921,7936.986
922,6008.325
923,1782.632
924,4905.893666666667
925,1924.547
926,4649.561
927,9586.171
928,577.756
929,418.389
930,2887.054
931,2678.553
932,2652.684
933,707.475
934,2580.79
935,3189.458
936,4097.885
937,733.959
938,1945.835
939,830.899
940,849.284
941,602.947
942,1609.929
943,870.601
944,3659.757
945,14807.354200000002
946,735.023
947,618.601
948,6277.9669
949,2902.3536666666664
950,862.548
951,3505.5
952,1323.63
953,11092.446
954,11415.355
955,1328.553
956,12872.195
957,2247.767
958,7855.538
959,1083.4614
960,3070.528
961,5138.951
962,3034.302
963,7715.897
964,819.794
965,2641.796
966,2979.574
967,3873.932
968,4747.121
969,1674.019
970,893.468
971,8502.447
972,717.569
973,3026.524
974,3430.892
975,879.127
976,872.672
977,7269.092
978,5603.141166666666
979,8196.293
980,3721.172
981,974.291
982,9120.199
983,8121.463
984,527.6785
985,826.5586666666668
986,555.747
987,679.435
988,7114.383
989,2290.458
990,13813.353
991,1018.847
992,4835.787
993,608.128
994,583.5475
995,8077.276
996,2654.752
997,1220.4116000000001
998,10689.228
999,570.459
1000,631.5696666666668
1001,6347.881
1002,818.728
1003,1676.811
1004,1004.361
1005,855.836
1006,3086.245
1007,11691.952
1008,11158.765
1009,8448.804
1010,8110.02
1011,4819.143
1012,2745.528
1013,787.005
1014,3713.782
1015,4181.182
1016,1249.871
1017,954.861
1018,631.945
1019,1900.987
1020,5318.345
1021,830.703
1022,979.0455
1023,416.75
1024,3886.397
1025,5994.699333333334
1026,4559.823
1027,3442.295
1028,2096.005
1029,1756.1
1030,8346.167
1031,6423.039
1032,635.802
1033,669.501
1034,6349.061
1035,589.733
1036,1375.255
1037,2696.765
1038,15719.076
1039,487.263
1040,4066.592
1041,466.876
1042,1831.291
1043,393.911
1044,5363.25
1045,844.425
1046,1477.914
1047,582.84
1048,618.534
1049,4378.541
1050,1147.008
1051,818.685
1052,766.033
1053,10057.343
1054,2623.073
1055,2659.034166666667
1056,676.338
1057,10144.036
1058,3532.184
1059,2794.766
1060,704.525
1061,851.985
1062,608.119
1063,776.511
1064,6496.112
1065,433.469
1066,11180.168
1067,6510.535
1068,7044.115
1069,6388.294
1070,3521.058
1071,1039.287
1072,5843.486666666666
1073,971.101
1074,578.884
1075,4338.627
1076,800.905
1077,1001.941
1078,1627.64
1079,8738.576
1080,10647.7426
1081,5132.347
1082,2640.19
1083,4347.275
1084,2994.043
1085,2723.305
1086,1023.449
1087,12534.687
1088,1893.183
1089,724.898
1090,2598.324
1091,7168.424
1092,2944.025
1093,3263.354
1094,926.8515
1095,729.207
1096,663.099
1097,2195.461666666667
1098,1962.777
1099,15615.001
1100,4934.52
1101,5016.524
1102,6887.496
1103,1073.603
1104,675.683
1105,1034.097
1106,3700.821
1107,743.507
1108,12698.156
1109,12196.608
1110,10513.28
1111,2796.666
1112,6977.656
1113,5252.856916666666
1114,6388.223
1115,3595.4
1116,4367.923
1117,12414.134
1118,8620.823
1119,817.089
1120,1462.393
1121,10506.327
1122,396.677
1123,770.208
1124,8844.619
1125,436.324
1126,910.351
1127,1218.217
1128,583.575
1129,2941.427
1130,9308.295
1131,2269.454
1132,709.783
1133,6588.488
1134,1344.252
1135,3801.662
1136,2064.724
1137,2015.746
1138,5067.868
1139,2914.938
1140,12804.759
1141,4162.776
1142,1128.512
1143,614.515
1144,4501.627
1145,16529.245
1146,5874.852
1147,13734.333
1148,878.44
1149,1288.279
1150,1226.064
1151,8644.26
1152,576.837
1153,6532.532
1154,546.196
1155,690.863
1156,727.017
1157,2430.4663333333333
1158,1700.732
1159,6769.166
1160,9965.746
1161,1812.925
1162,16940.157
1163,1117.158
1164,795.728
1165,4620.567
1166,4443.502
1167,1181.36
1168,2572.743
1169,12032.687
1170,2120.0458
1171,7988.264
1172,12265.538833333332
1173,8893.806
1174,2117.693
1175,2717.362
1176,3903.97
1177,984.868
1178,739.987
1179,5375.27
1180,6198.255
1181,15740.698
1182,625.232
1183,4379.055
1184,692.379
1185,480.851
1186,5725.474
1187,4048.07
1188,1286.408
1189,7703.581
1190,431.403
1191,10990.577
1192,4082.056
1193,4581.6174
1194,723.74
1195,4372.28
1196,909.736
1197,735.21
1198,764.295
1199,1083.0605
1200,1703.596
1201,9523.215
1202,4493.244
1203,5388.992566666666
1204,4411.609
1205,7248.433
1206,1302.814
1207,9656.501
1208,7293.348
1209,1503.285
1210,1804.2506666666666
1211,1494.864
1212,2692.277
1213,5061.063
1214,2997.37
1215,5270.115400000001
1216,388.341
1217,10491.722
1218,2409.749
1219,17151.383
1220,4741.727
1221,2254.335
1222,15169.385
1223,1724.224
1224,7093.558
1225,936.665
1226,947.996
1227,5260.355
1228,2414.677
1229,2550.938
1230,9892.372
1231,5245.528
1232,971.245
1233,477.415
1234,5091.162
1235,2832.109
1236,717.587
1237,784.6817166666667
1238,4432.496
1239,5938.755
1240,1209.259
1241,1102.57
1242,6411.369
1243,7557.169
1244,8209.707
1245,992.456
1246,1958.322
1247,5365.387
1248,1017.839
1249,451.319
1250,762.72
1251,2133.446
1252,8978.89
1253,3166.3307999999993
1254,695.322
1255,778.138
1256,1666.827
1257,6484.795
1258,6047.5175
1259,4043.182
1260,14209.577
1261,837.378
1262,4645.482
1263,657.243
1264,15700.709666666666
1265,5701.781
1266,1267.588
1267,764.87
1268,3336.437
1269,2969.861
1270,4766.49
1271,671.718
1272,1773.624
1273,10800.186
1274,4714.027
1275,6230.813
1276,4562.663
1277,10172.468
1278,4832.005
1279,473.114
1280,1613.122
1281,521.653
1282,5973.3243999999995
1283,4623.71
1284,14092.496
1285,518.66
1286,7538.955
1287,7392.911
1288,479.112
1289,14985.837
1290,508.294
1291,4970.205
1292,1023.964
1293,1442.98
1294,565.137
1295,3088.246833333333
1296,1512.293
1297,4895.698
1298,1955.615
1299,879.218
1300,774.154
1301,7427.002
1302,2776.588
1303,1425.278
1304,15893.143
1305,11488.987
1306,6527.23
1307,6230.671
1308,7497.46
1309,755.597
1310,2766.99
1311,1779.8183999999999
1312,471.472
1313,4459.413
1314,853.865
1315,5447.285
1316,1405.741
1317,6476.164
1318,6641.72
1319,596.786
1320,14805.209416666668
1321,5882.541
1322,982.325
1323,3492.797
1324,886.4
1325,4268.697
1326,11447.429
1327,8727.604
1328,10243.764
1329,6058.406
1330,4619.853
1331,2924.321
1332,4526.299
1333,2798.068
1334,5221.279
1335,1855.601
1336,555.189
1337,13703.084
1338,2058.45
1339,2808.366
1340,5173.185
1341,986.534
1342,4193.449
1343,7116.8
1344,7035.58
1345,519.494
1346,498.0735
1347,1847.346
1348,11618.256
1349,5287.091
1350,7296.668
1351,5934.985
1352,14253.462
1353,661.175
1354,695.783
1355,4123.429
1356,2191.326
1357,1064.904
1358,458.228
1359,8238.359
1360,577.389
1361,603.867
1362,10095.19
1363,6349.304
1364,1712.744
1365,1643.931
1366,1040.082
1367,6270.8
1368,886.093
1369,931.942
1370,927.088
1371,857.316
1372,3590.947
1373,6659.183
1374,11169.898
1375,6597.931
1376,921.159
1377,1924.163
1378,2279.609
1379,2277.19
1380,5282.944
1381,1729.18
1382,9260.922
1383,1130.581
1384,1657.202
1385,4427.629
1386,9207.6925
1387,3988.801
1388,10754.149
1389,1616.674
1390,4915.241
1391,556.456
1392,764.917
1393,3312.5025
1394,3366.38
1395,684.92
1396,908.37
1397,678.262
1398,888.1193333333332
1399,927.379
1400,373.913
1401,669.075
1402,730.291
1403,3986.535
1404,4228.681
1405,521.8949333333333
1406,3987.043
1407,1431.623
1408,505.8895
1409,867.276
1410,672.321
1411,4305.876333333333
1412,1939.883
1413,807.886
1414,3720.599
1415,5675.149
1416,1974.209
1417,874.962
1418,2840.073
1419,1524.148
1420,598.631
1421,7756.252
1422,875.235
1423,5951.2742
1424,16463.014
1425,928.552
1426,893.563
1427,1403.69
1428,10014.496
1429,13411.536
1430,3003.561
1431,3381.558
1432,2959.45
1433,4174.078
1434,9484.026
1435,997.62
1436,6525.454
1437,859.393
1438,4284.016
1439,577.427
1440,2691.31
1441,1214.75
1442,2020.2783333333332
1443,4997.576
1444,4290.2
1445,618.177
1446,893.78
1447,11410.478
1448,801.037
1449,1504.324
1450,2439.68
1451,16774.224
1452,2811.839
1453,5023.833
1454,11003.908
1455,2707.911
1456,2696.2
1457,4952.278
1458,5200.729
1459,971.228
1460,7747.122
1461,8064.004
1462,916.394
1463,7179.129
1464,1746.407
1465,991.098
1466,965.489
1467,2193.876
1468,6937.745
1469,4209.373
1470,825.933
1471,14194.102
1472,6195.778
1473,2751.55
1474,11866.367
1475,2517.01
1476,2570.17125
1477,763.915
1478,515.545
1479,702.781
1480,2916.413
1481,7386.661
1482,482.722
1483,2847.041
1484,952.248
1485,5604.754466666668
1486,13871.859
1487,733.576
1488,635.842
1489,559.448
1490,955.573
1491,2113.788
1492,17102.564296825403
1493,885.115
1494,12279.849
1495,743.09
1496,877.176
1497,698.297
1498,4225.848
1499,13818.033
1500,1190.954
1501,2749.184
1502,469.3555
1503,12361.038
1504,595.412
1505,14597.788
1506,509.297
1507,6948.807
1508,671.79
1509,1277.18
1510,1136.2035
1511,774.9351666666666
1512,1880.997
1513,892.19
1514,2181.7242571428574
1515,986.41
1516,2146.055
1517,1015.417
1518,2269.178
1519,7034.171
1520,2831.028
1521,3729.033
1522,5813.036
1523,665.265
1524,3523.678
1525,797.53
1526,730.538
1527,1342.763
1528,5994.773
1529,4249.557
1530,4113.284
1531,763.632
1532,821.095
1533,9314.753
1534,2146.352
1535,772.962
1536,2785.8620000000005
1537,9086.594
1538,2521.386
1539,3899.738
1540,9885.234
1541,7508.276
1542,575.49
1543,1311.848
1544,707.647
1545,2012.168
1546,642.937
1547,836.591
1548,3783.759
1549,3641.789
1550,2830.303
1551,9223.101
1552,628.766
1553,550.009
1554,3049.0673333333334
1555,2149.535
1556,4956.545
1557,499.869
1558,2188.384
1559,1148.14
1560,3109.71
1561,4126.346
1562,8840.534
1563,2362.676
1564,3317.742
1565,16896.306
1566,3610.754
1567,2256.588
1568,1618.892
1569,7889.956
1570,999.842
1571,534.457
1572,899.464
1573,1994.368
1574,1664.027
1575,970.813
1576,9997.146
1577,11408.131
1578,16497.083
1579,5350.006
1580,6188.674
1581,9123.317
1582,4292.496
1583,1445.455
1584,1857.892
1585,4368.596
1586,6311.676
1587,3944.583
1588,14191.0115
1589,915.3214499999999
1590,734.949
1591,814.361
1592,1623.978
1593,818.04
1594,1866.746
1595,1013.02
1596,4252.571
1597,5342.1045
1598,669.642
1599,3908.953
1600,13448.399
1601,1038.6992642857142
1602,5124.292
1603,762.631
1604,6412.978
1605,15557.175333333334
1606,6465.868
1607,754.298
1608,1562.261
1609,2913.004
1610,2014.41
1611,5409.098
1612,9262.879
1613,793.555
1614,1394.477
1615,564.479
1616,662.978
1617,5875.641
1618,992.151
1619,3038.416
1620,2736.934
1621,875.073
1622,571.2016666666667
1623,6179.672
1624,849.94
1625,5955.867
1626,5904.036
1627,1761.464
1628,752.959
1629,1570.157
1630,3335.808
1631,902.999
1632,6243.384
1633,2263.107
1634,1244.673
1635,1343.959
1636,8877.717
1637,2249.457
1638,798.138
1639,1085.509
1640,8934.628
1641,1163.474
1642,1676.771
1643,2329.027
1644,767.236
1645,4204.573
1646,9676.034300000001
1647,3735.656
1648,4330.894333333333
1649,501.196
1650,4256.11
1651,15982.589
1652,5649.266
1653,1625.97
1654,1945.391
1655,827.731
1656,2627.579
1657,599.795
1658,998.998
1659,1915.912
1660,776.9603333333333
1661,3923.96
1662,4229.12
1663,6322.05
1664,594.88
1665,4510.997
1666,15808.756
1667,1834.934
1668,2879.103
1669,2179.7696666666666
1670,5095.169166666667
1671,16797.02
1672,753.096
1673,375.53
1674,3156.413
1675,11499.3495
1676,1997.928
1677,631.381
1678,949.918
1679,4193.999
1680,4781.131
1681,721.592
1682,881.112
1683,1639.541
1684,852.505
1685,4538.049
1686,879.47
1687,471.1225
1688,1891.167
1689,668.835
1690,2841.463
1691,577.814
1692,806.532
1693,4177.9
1694,4420.757
1695,1405.444
1696,2164.47175
1697,633.731
1698,8769.865
1699,3675.617
1700,1930.813
1701,621.148
1702,723.5316666666668
1703,4948.363
1704,4211.645
1705,17427.79
1706,1374.815
1707,709.599
1708,749.135
1709,4471.114
1710,583.309
1711,402.893
1712,1090.103
1713,1616.157
1714,1150.688
1715,602.395
1716,4710.162
1717,6510.430500000001
1718,466.423
1719,5940.138000000001
1720,3119.301
1721,1837.686
1722,2744.734
1723,13654.792
1724,818.319
1725,1652.735
1726,10767.782
1727,17585.888333333332
1728,4932.697
1729,6416.928
1730,816.0485523809523
1731,633.18
1732,15145.284
1733,697.011
1734,1388.6067142857144
1735,3974.075
1736,571.955
1737,745.044
1738,6472.145
1739,2366.103
1740,16292.758999999998
1741,5580.659
1742,1049.1005
1743,825.126
1744,1734.674
1745,2333.036
1746,2051.266
1747,1752.66
1748,608.299
1749,1100.4904
1750,1332.188
1751,16642.307
1752,576.579
1753,735.948
1754,568.311
1755,2584.824
1756,3663.955
1757,11707.596
1758,13115.631
1759,12280.912916666668
1760,7068.863
1761,9057.062
1762,2167.721
1763,4230.536
1764,4572.567
1765,1961.084
1766,772.2939166666666
1767,1673.719
1768,3158.407
1769,6834.201
1770,6261.055
1771,3756.981
1772,2476.587
1773,4955.962
1774,6900.316
1775,13350.059
1776,2867.39
1777,4020.662
1778,3239.735
1779,3209.631
1780,17300.07
1781,4435.824
1782,6890.98
1783,681.553
1784,11934.208
1785,2022.825
1786,7375.218
1787,2315.984
1788,4192.804
1789,619.13
1790,906.212
1791,5820.362
1792,716.116
1793,1070.989
1794,881.5
1795,1696.778
1796,4568.5475
1797,10900.112
1798,8499.109
1799,14636.2018
1800,5419.893
1801,779.672
1802,787.612
1803,1652.469
1804,6466.033
1805,495.039
1806,4325.589
1807,7140.228
1808,783.008
1809,703.119
1810,1879.109
1811,8202.395828571429
1812,4825.971
1813,1025.813
1814,4281.389
1815,549.452
1816,9603.016
1817,2363.7838333333334
1818,672.873
1819,1219.362
1820,853.241
1821,4237.8696666666665
1822,17786.076
1823,1963.847
1824,6002.454
1825,6634.255916666666
1826,3206.006
1827,14261.238
1828,3175.947
1829,622.959
1830,12988.995
1831,8906.425
1832,15700.696333333333
1833,4245.683
1834,5063.141
1835,1377.464
1836,4977.222
1837,11324.061
1838,419.374
1839,5591.831
1840,1706.786
1841,983.856
1842,8048.782
1843,12921.151
1844,1802.589
1845,3333.195
1846,549.486
1847,888.87
1848,4895.299
1849,7482.645
1850,4040.8793333333333
1851,4590.329
1852,2325.438
1853,817.301
1854,10901.057
1855,13180.026
1856,1788.186
1857,9553.033
1858,1786.355
1859,779.249
1860,3606.424
1861,4625.845
1862,3307.623
1863,674.271
1864,13488.708
1865,11777.366
1866,504.932
1867,2473.924
1868,5103.84
1869,554.414
1870,3738.534
1871,593.682
1872,3477.497
1873,465.119
1874,943.528
1875,478.582
1876,5189.744
1877,8112.824
1878,728.161
